,PID,SeqID,Title,Artist
1246,8570,26,Figure it Out,French Montana
1247,8570,27,Mask Off,Future
1248,8570,28,Both (feat,Gucci Mane
1249,8570,29,I Get The Bag (feat,Gucci Mane
1250,8570,30,A Tale of 2 Citiez,J. Cole
1251,8570,31,Feelin' It,JAY Z
1252,8570,32,Sweet Life,Jeezy
1253,8570,33,Comfortable,K CAMP
1254,8570,34,Famous,Kanye West
1255,8570,35,Father Stretch My Hands Pt,Kanye West
1256,8570,36,HUMBLE,Kendrick Lamar
1257,8570,37,Really Really,Kevin Gates
1258,8570,38,Lord Don't Make Me Do It,Lil Durk
1259,8570,39,Dark Queen,Lil Uzi Vert
1260,8570,40,You Was Right,Lil Uzi Vert
1261,8570,41,Lay It Down,Lil Wayne
1262,8570,42,One Night,Lil Yachty
1263,8570,43,All Ass,Migos
1264,8570,44,Bad and Boujee (feat,Migos
1265,8570,45,Call Casting,Migos
1266,8570,46,Get Right Witcha,Migos
1267,8570,47,Handsome And Wealthy,Migos
1268,8570,48,Want Some More,Nicki Minaj
1269,8570,49,Cut It (feat,O.T. Genasis
1270,8570,50,Backyard Party,R. Kelly
1271,8570,51,Black Beatles,Rae Sremmurd
1272,8570,52,Swang,Rae Sremmurd
1273,8570,53,Sex With Me,Rihanna
1274,8570,54,That's My Best Friend,Tokyo Vanity
1275,8570,55,Running Back (feat,Wale
1276,8570,56,Bake Sale (feat,Wiz Khalifa
1277,8570,57,Law,Yo Gotti
1278,8570,58,Rake It Up,Yo Gotti
1279,8570,59,Moolah,Young Greatness
1280,8570,60,Digits,Young Thug
1281,8570,61,Memo,Young Thug
1282,8570,62,pick up the phone,Young Thug
1283,8570,63,Wyclef Jean,Young Thug
1284,863720,0,No Lie,2 Chainz
1285,863720,1,Yuck!,2 Chainz
1286,863720,2,I Love College,Asher Roth
1287,863720,3,Beast Mode,B.o.B
1288,863720,4,Opposite Of Adults,Chiddy Bang
1289,863720,5,Love Sosa,Chief Keef
1290,863720,6,Bonfire,Childish Gambino
1291,863720,7,Look At Me Now,Chris Brown
1292,863720,8,Purple Pills,D12
1293,863720,9,White Tee,Dem Franchize Boyz
1294,863720,10,Go Hard,DJ Khaled
1295,863720,11,Party Up,DMX
1296,863720,12,Danza Kuduro,Don Omar
1297,863720,13,Taboo,Don Omar
1298,863720,14,Headlines,Drake
1299,863720,15,Who Dat,J. Cole
1300,863720,16,Bandz A Make Her Dance,Juicy J
1301,863720,17,Confident,Justin Bieber
1302,863720,18,Stronger,Kanye West
1303,863720,19,No Worries,Lil Wayne
1304,863720,20,Shots,LMFAO
1305,863720,21,Back Then,Mike Jones
1306,863720,22,Still Tippin' (feat,Mike Jones
1307,863720,23,Black,Pearl Jam
1308,863720,24,Ignition - Remix,R. Kelly
1309,863720,25,"Young, Wild & Free (feat",Snoop Dogg
1310,863720,26,24's,T.I.
1311,863720,27,Bring Em Out,T.I.
1312,863720,28,No Matter What,T.I.
1313,863720,29,Ride Wit Me,T.I.
1314,863720,30,2 Reasons (feat,Trey Songz
1315,863720,31,Hail Mary (feat,Trey Songz
1316,863720,32,Faded,Tyga
1317,863720,33,Rack City,Tyga
1318,863720,34,Black And Yellow,Wiz Khalifa
1319,863720,35,Paperbond,Wiz Khalifa
1320,863720,36,Rooftops (feat,Wiz Khalifa
1321,863720,37,Say Yeah,Wiz Khalifa
1322,863720,38,"Work Hard, Play Hard",Wiz Khalifa
1323,8658,0,Hands Are Clever,Alex Clare
1324,8658,1,Side To Side,Ariana Grande
1325,8658,2,Countdown,Beyoncé
1326,8658,3,Party,Beyoncé
1327,8658,4,I Wanna Get Better,Bleachers
1328,8658,5,That's What I Like,Bruno Mars
1329,8658,6,Jealous (I Ain't With It),Chromeo
1330,8658,7,Oh,Ciara
1331,8658,8,Hymn For The Weekend,Coldplay
1332,8658,9,Mr,Counting Crows
1333,8658,10,Wagon Wheel,Darius Rucker
1334,8658,11,I'm the One,DJ Khaled
1335,8658,12,Headlines,Drake
1336,8658,13,The Motto,Drake
1337,8658,14,New Rules,Dua Lipa
1338,8658,15,Ex's & Oh's,Elle King
1339,8658,16,Tongue Tied,Grouplove
1340,8658,17,Work Out,J. Cole
1341,8658,18,Always On Time,Ja Rule
1342,8658,19,Mesmerize,Ja Rule
1343,8658,20,Barefoot Blue Jean Night,Jake Owen
1344,8658,21,Dirt Road Anthem,Jason Aldean
1345,8658,22,Swalla (feat,Jason Derulo
1346,8658,23,Want to Want Me,Jason Derulo
1347,8658,24,Young,Kenny Chesney
1348,8658,25,Despacito (Featuring Daddy Yankee),Luis Fonsi
1349,8658,26,We Can't Stop,Miley Cyrus
1350,8658,27,O,Naughty By Nature
1351,8658,28,Time of Our Lives,Pitbull
1352,8658,29,I'm a Flirt Remix,R. Kelly
1353,8658,30,Cheers (Drink To That),Rihanna
1354,8658,31,Get Busy,Sean Paul
1355,8658,32,Temperature,Sean Paul
1356,8658,33,Cheap Thrills,Sia
1357,8658,34,Howlin' For You,The Black Keys
1358,8658,35,Just Got to Be,The Black Keys
1359,8658,36,Closer,The Chainsmokers
1360,8658,37,Don't Let Me Down,The Chainsmokers
1361,8658,38,Roses,The Chainsmokers
1362,8658,39,Something Just Like This,The Chainsmokers
1363,8658,40,I Want You Back,The Jackson 5
1364,8658,41,Get Drunk And Be Somebody,Toby Keith
1365,8658,42,Slow Jamz,Twista
1366,8658,43,Int'l Players Anthem (I Choose You),UGK
1367,8658,44,Anna Sun,WALK THE MOON
1368,8658,45,Keep Me In Mind,Zac Brown Band
1369,8658,46,Clarity,Zedd
1370,86626,0,Tell It Like It Is,Aaron Neville
1371,86626,1,How Can You Mend a Broken Heart,Al Green
1372,86626,2,Tired of Being Alone,Al Green
1373,86626,3,You'll Lose A Good Thing,Barbara Lynn
1374,86626,4,All of Me,Billie Holiday
1375,86626,5,Every Little Bit Hurts,Brenda Holloway
1376,86626,6,Me And You,Brenton Wood
1377,86626,7,Any Day Now,Chuck Jackson
1378,86626,8,Runaway,Del Shannon
1379,86626,9,Someday We'll Be Together,Diana Ross & The Supremes
1380,86626,10,Dream Lover,Dion
1381,86626,11,Lovers Who Wander,Dion
1382,86626,12,It Was Easier To Hurt Him,Dusty Springfield
1383,86626,13,I'd Rather Go Blind,Etta James
1384,86626,14,Shake Some Action,Flamin' Groovies
1385,86626,15,Baby I Need Your Loving,Four Tops
1386,86626,16,It's The Same Old Song,Four Tops
1387,86626,17,Cry Baby,Garnet Mimms & The Enchanters
1388,86626,18,For Your Precious Love,Garnet Mimms & The Enchanters
1389,86626,19,Try Me,James Brown
1390,86626,20,He Will Break Your Heart,Jerry Butler
1391,86626,21,What Becomes Of The Brokenhearted,Jimmy Ruffin
1392,86626,22,Memories,Leonard Cohen
1393,86626,23,Goin' Out Of My Head,Little Anthony & The Imperials
1394,86626,24,Hurt So Bad,Little Anthony & The Imperials
1395,86626,25,Tears On My Pillow,Little Anthony & The Imperials
1396,86626,26,Stay,Maurice Williams
1397,86626,27,Oh! Carol,Neil Sedaka
1398,86626,28,These Arms Of Mine,Otis Redding
1399,86626,29,Walkin' After Midnight,Patsy Cline
1400,86626,30,Angel Baby,Rosie & The Originals
1401,86626,31,Lonely Blue Nights,Rosie & The Originals
1402,86626,32,Crying,Roy Orbison
1403,86626,33,Running Scared,Roy Orbison
1404,86626,34,A Change Is Gonna Come,Sam Cooke
1405,86626,35,Another Saturday Night,Sam Cooke
1406,86626,36,Bring It On Home To Me,Sam Cooke
1407,86626,37,Ooo Baby Baby,Smokey Robinson & The Miracles
1408,86626,38,The Love I Saw In You Was Just A Mirage,Smokey Robinson & The Miracles
1409,86626,39,The Tears Of A Clown,Smokey Robinson & The Miracles
1410,86626,40,The Tracks Of My Tears,Smokey Robinson & The Miracles
1411,86626,41,Cry to Me,Solomon Burke
1412,86626,42,Goodbye Baby (Baby Goodbye),Solomon Burke
1413,86626,43,The Whole Town's Laughing at Me,Teddy Pendergrass
1414,86626,44,Maybe,The Chantels
1415,86626,45,Maybe Baby,The Crickets
1416,86626,46,One Summer Night,The Danleers
1417,86626,47,In The Rain,The Dramatics
1418,86626,48,Remember Then,The Earls
1419,86626,49,Little Star,The Elegants
1420,86626,50,All I Have To Do Is Dream,The Everly Brothers
1421,86626,51,Bye Bye Love,The Everly Brothers
1422,86626,52,Cathy's Clown,The Everly Brothers
1423,86626,53,Crying In The Rain,The Everly Brothers
1424,86626,54,In The Still of the Night,The Five Satins
1425,86626,55,I Only Have Eyes For You,The Flamingos
1426,86626,56,Nothing But A Heartache,The Flirtations
1427,86626,57,Behind A Painted Smile,The Isley Brothers
1428,86626,58,"Someday, Someway",The Marvelettes
1429,86626,59,"Baby, I'm For Real",The Originals
1430,86626,60,Earth Angel,The Penguins
1431,86626,61,My Prayer,The Platters
1432,86626,62,Only You (And You Alone),The Platters
1433,86626,63,Only You,The Platters
1434,86626,64,Unchained Melody,The Righteous Brothers
1435,86626,65,You've Lost That Lovin' Feelin',The Righteous Brothers
1436,86626,66,"Baby, I Love You",The Ronettes
1437,86626,67,Be My Baby,The Ronettes
1438,86626,68,Who Do You Love,The Sapphires
1439,86626,69,Baby It's You,The Shirelles
1440,86626,70,Dedicated to the One I Love,The Shirelles
1441,86626,71,Will You Love Me Tomorrow,The Shirelles
1442,86626,72,Since I Don't Have You,The Skyliners
1443,86626,73,Love Is Here And Now You're Gone,The Supremes
1444,86626,74,Tears Are Falling,The Youngbloods
1445,88155,0,Chasing Pavements,Adele
1446,88155,1,Make You Feel My Love,Adele
1447,88155,2,Turning Tables,Adele
1448,88155,3,Rise Up,Andra Day
1449,88155,4,The Funeral,Band of Horses
1450,88155,5,Not About Angels,Birdy
1451,88155,6,Wherever You Will Go,Charlene Soraia
1452,88155,7,A Thousand Years,Christina Perri
1453,88155,8,Fix You,Coldplay
1454,88155,9,The Scientist,Coldplay
1455,88155,10,Chances,Five For Fighting
1456,88155,11,Can't Help Falling in Love,Haley Reinhart
1457,88155,12,Oceans (Where Feet May Fail),Hillsong United
1458,88155,13,Not Today,Imagine Dragons
1459,88155,14,Let It Go,James Bay
1460,88155,15,Hallelujah,Jeff Buckley
1461,88155,16,You Raise Me Up,Josh Groban
1462,88155,17,All I Want,Kodaline
1463,88155,18,Better in Time,Leona Lewis
1464,88155,19,Broken,Lifehouse
1465,88155,20,You And Me,Lifehouse
1466,88155,21,Let's Hurt Tonight,OneRepublic
1467,88155,22,Dream,Priscilla Ahn
1468,88155,23,My Wish,Rascal Flatts
1469,88155,24,A Drop In The Ocean,Ron Pope
1470,88155,25,I've Told You Now,Sam Smith
1471,88155,26,I'm Gonna Be (500 Miles),Sleeping At Last
1472,88155,27,Turning Page,Sleeping At Last
1473,88155,28,To Build A Home,The Cinematic Orchestra
1474,88155,29,Look After You,The Fray
1475,88155,30,Never Say Never,The Fray
1476,9655,0,Todo Me Gusta De Ti,Aaron Y Su Grupo Ilusion
1477,9655,1,Mr,Alexandra Stan
1478,9655,2,La culebra,Banda Machos
1479,9655,3,Locked Out Of Heaven,Bruno Mars
1480,9655,4,Treasure,Bruno Mars
1481,9655,5,El Mar de Sus Ojos,Carlos Vives
1482,9655,6,La Vida Es Un Carnaval,Celia Cruz
1483,9655,7,Gasolina,Daddy Yankee
1484,9655,8,La Despedida,Daddy Yankee
1485,9655,9,Limbo,Daddy Yankee
1486,9655,10,Lovumba,Daddy Yankee
1487,9655,11,Get Lucky - Radio Edit,Daft Punk
1488,9655,12,Danza Kuduro,Don Omar
1489,9655,13,Taboo,Don Omar
1490,9655,14,Suavemente,Elvis Crespo
1491,9655,15,Jailhouse Rock,Elvis Presley
1492,9655,16,Bailando - Spanish Version,Enrique Iglesias
1493,9655,17,Fancy,Iggy Azalea
1494,9655,18,Entrega De Amor,Los Angeles Azules
1495,9655,19,Macarena,Los Del Rio
1496,9655,20,La Chona,Los Tucanes De Tijuana
1497,9655,21,La Vaca,Mala Fe
1498,9655,22,Vivir Mi Vida,Marc Anthony
1499,9655,23,Uptown Funk,Mark Ronson
1500,9655,24,U Can't Touch This,MC Hammer
1501,9655,25,Conga,Miami Sound Machine
1502,9655,26,Yo No Fui,Pedro Fernández
1503,9655,27,Echa Pa'lla (Manos Pa'rriba),Pitbull
1504,9655,28,Feel This Moment,Pitbull
1505,9655,29,Fireball,Pitbull
1506,9655,30,I Know You Want Me (Calle Ocho),Pitbull
1507,9655,31,Superfreak,Rick James
1508,9655,32,Livin' la Vida Loca,Ricky Martin
1509,9655,33,Pon de Replay,Rihanna
1510,9655,34,Fire Burning,Sean Kingston
1511,9655,35,Baila Esta Cumbia,Selena
1512,9655,36,Como La Flor,Selena
1513,9655,37,Techno Cumbia,Selena
1514,9655,38,Hips Don't Lie,Shakira
1515,9655,39,Meet Me Halfway,The Black Eyed Peas
1516,9655,40,Rock That Body,The Black Eyed Peas
1517,9655,41,And the Beat Goes On,The Whispers
1518,9655,42,DJ Got Us Fallin' In Love,Usher
1519,98451,0,Hello,Adele
1520,98451,1,Whiskey Lullaby,Brad Paisley
1521,98451,2,Love Can Go to Hell,Brandy Clark
1522,98451,3,Little Toy Guns,Carrie Underwood
1523,98451,4,Fix A Heart,Demi Lovato
1524,98451,5,Photograph,Ed Sheeran
1525,98451,6,Thinking Out Loud,Ed Sheeran
1526,98451,7,"i hate u, i love u (feat",gnash
1527,98451,8,No Air,Jordin Sparks
1528,98451,9,Hummingbird Heartbeat,Katy Perry
1529,98451,10,Legendary Lovers,Katy Perry
1530,98451,11,The One That Got Away,Katy Perry
1531,98451,12,Unconditionally,Katy Perry
1532,98451,13,Because of You,Kelly Clarkson
1533,98451,14,I Don't Wanna See You with Her,Maria Mena
1534,98451,15,California King Bed,Megan & Liz
1535,98451,16,Closer,The Chainsmokers
